,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Travelling_Solo,Group_Size,Cabin_Deck,Cabin_Side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Age Group,Total Expenditure,No Spending,Expenditure Category
3236,3478_01,Europa,False,B/111/P,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Aldun Ricete,False,True,1,B,P,True,False,False,False,False,False,age_50+,0.0,True,No Expense
3237,3480_01,Earth,False,F/655/S,PSO J318.5-22,50.0,False,121.0,558.0,0.0,10.0,0.0,Jacky Vales,False,True,1,F,S,False,False,True,False,False,False,Age_33_50,689.0,False,Low Expense
3238,3483_01,Earth,False,F/717/P,PSO J318.5-22,31.0,False,0.0,627.0,1.0,0.0,13.0,Delody Parsoney,False,True,1,F,P,False,False,True,False,False,False,Age_26-32,641.0,False,Low Expense
3239,3484_01,Earth,True,G/573/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Nelley Kennetty,False,False,2,G,P,False,True,False,False,False,False,Age_19-25,0.0,True,No Expense
3240,3484_02,Earth,False,F/718/P,PSO J318.5-22,62.0,False,3.0,0.0,2908.0,0.0,0.0,Tonnie Kennetty,True,False,2,F,P,False,False,True,False,False,False,age_50+,2911.0,False,High Expense
3241,3485_01,Europa,False,E/237/S,TRAPPIST-1e,49.0,False,0.0,1855.0,0.0,166.0,1655.0,Algenif Oillepint,False,False,3,E,S,True,False,False,False,False,False,Age_33_50,3676.0,False,High Expense
3242,3485_02,Europa,True,E/237/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ankabih Tradve,True,False,3,E,S,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
3243,3485_03,Europa,False,E/237/S,TRAPPIST-1e,33.0,False,0.0,3157.0,0.0,131.0,0.0,Hamak Oillepint,True,False,3,E,S,True,False,False,False,False,False,Age_33_50,3288.0,False,High Expense
3244,3486_01,Earth,False,F/656/S,TRAPPIST-1e,20.0,False,0.0,559.0,21.0,0.0,5.0,Mabela Whitersone,True,True,1,F,S,False,False,True,False,False,False,Age_19-25,585.0,False,Low Expense
3245,3487_01,Europa,False,A/39/S,55 Cancri e,46.0,False,0.0,0.0,0.0,1529.0,3069.0,Alphah Neceriont,False,True,1,A,S,True,False,False,False,False,False,Age_33_50,4598.0,False,High Expense
3246,3488_01,Europa,False,D/110/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Luxab Hoorbaring,False,False,2,D,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
3247,3488_02,Europa,False,D/110/P,TRAPPIST-1e,52.0,False,6.0,2333.0,11.0,1149.0,1.0,Naosura Hoorbaring,False,False,2,D,P,True,False,False,False,False,False,age_50+,3500.0,False,High Expense
3248,3489_01,Mars,,F/719/P,TRAPPIST-1e,28.0,False,274.0,0.0,693.0,944.0,0.0,Munda Onpie,False,False,2,F,P,False,False,True,False,False,False,Age_26-32,1911.0,False,High Expense
3249,3489_02,Mars,True,F/719/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Swal Onpie,True,False,2,F,P,False,False,True,False,False,False,Age_33_50,0.0,True,No Expense
3250,3490_01,Europa,False,D/111/P,TRAPPIST-1e,29.0,False,4.0,3439.0,0.0,0.0,0.0,Meropus Sprender,True,False,2,D,P,True,False,False,False,False,False,Age_26-32,3443.0,False,High Expense
3251,3490_02,Europa,False,D/111/P,55 Cancri e,19.0,False,0.0,1347.0,0.0,1756.0,37.0,Shain Sprender,True,False,2,D,P,True,False,False,False,False,False,Age_19-25,3140.0,False,High Expense
3252,3491_01,Earth,False,F/720/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,6.0,607.0,Everly Joyneidez,False,True,1,F,P,False,False,True,False,False,False,Age_0-18,613.0,False,Low Expense
3253,3492_01,Earth,False,E/238/S,TRAPPIST-1e,33.0,False,44.0,630.0,18.0,96.0,0.0,Vina Waterson,False,True,1,E,S,True,False,False,False,False,False,Age_33_50,788.0,False,Medium Expense
3254,3495_01,Europa,False,C/127/S,TRAPPIST-1e,47.0,False,0.0,10679.0,0.0,273.0,80.0,Saiphda Volloor,True,False,4,C,S,True,False,False,False,False,False,Age_33_50,11032.0,False,High Expense
3255,3495_02,Europa,False,C/127/S,TRAPPIST-1e,34.0,False,0.0,6229.0,0.0,2279.0,587.0,Izaron Volloor,True,False,4,C,S,True,False,False,False,False,False,Age_33_50,9095.0,False,High Expense
3256,3495_03,Europa,True,C/127/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Alsham Volloor,True,False,4,C,S,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
3257,3495_04,Europa,True,C/127/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Alatrix Volloor,True,False,4,C,S,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
3258,3496_01,Mars,True,F/722/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Squars Bate,True,False,2,F,P,False,False,True,False,False,False,,0.0,True,No Expense
3259,3496_02,Mars,False,F/722/P,TRAPPIST-1e,27.0,False,542.0,0.0,1231.0,0.0,1.0,,False,False,2,F,P,False,False,True,False,False,False,Age_26-32,1774.0,False,High Expense
3260,3497_01,Mars,False,D/113/P,TRAPPIST-1e,38.0,True,66.0,0.0,991.0,0.0,0.0,Stsan Nad,False,True,1,D,P,True,False,False,False,False,False,Age_33_50,1057.0,False,Medium Expense
3261,3499_01,Earth,False,G/574/P,TRAPPIST-1e,21.0,False,196.0,5.0,674.0,12.0,20.0,Francy Mccarveymon,False,False,4,G,P,False,True,False,False,False,False,Age_19-25,907.0,False,Medium Expense
3262,3499_02,Earth,False,G/574/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Yolace Clemondsey,True,False,4,G,P,False,True,False,False,False,False,Age_0-12,0.0,True,No Expense
3263,3499_03,Earth,False,F/723/P,TRAPPIST-1e,38.0,False,0.0,1025.0,23.0,0.0,0.0,Mon Clemondsey,True,False,4,F,P,False,False,True,False,False,False,Age_33_50,1048.0,False,Medium Expense
3264,3499_04,Earth,False,G/574/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Allene Mccarveymon,False,False,4,G,P,False,True,False,False,False,False,Age_0-12,0.0,True,No Expense
3265,3501_01,Mars,False,np.nan/np.nan/np.nan,TRAPPIST-1e,32.0,False,1272.0,0.0,1103.0,9.0,0.0,Swaffs Paste,False,True,1,F,S,False,True,False,False,False,False,Age_26-32,2384.0,False,High Expense
3266,3504_01,Earth,True,G/575/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Nicey Mcleandez,True,True,1,G,P,False,True,False,False,False,False,Age_26-32,0.0,True,No Expense
3267,3506_01,Europa,True,B/113/P,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,Minoces Hometerval,True,True,1,B,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
3268,3511_01,Mars,False,F/661/S,55 Cancri e,22.0,False,124.0,0.0,1763.0,0.0,1014.0,Basps Horte,False,True,1,F,S,False,False,True,False,False,False,Age_19-25,2901.0,False,High Expense
3269,3512_01,Earth,False,F/662/S,55 Cancri e,28.0,False,1.0,0.0,857.0,0.0,0.0,Wallyn Holcompson,False,True,1,F,S,False,False,True,False,False,False,Age_26-32,858.0,False,Medium Expense
3270,3514_01,Earth,False,G/576/P,TRAPPIST-1e,19.0,False,122.0,170.0,52.0,0.0,465.0,Mara Batestonley,False,True,1,G,P,False,True,False,False,False,False,Age_19-25,809.0,False,Medium Expense
3271,3515_01,Mars,True,F/725/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Repart Purte,False,False,2,F,P,False,False,True,False,False,False,Age_33_50,0.0,True,No Expense
3272,3515_02,Mars,True,F/725/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Crans Purte,True,False,2,F,P,False,False,True,False,False,False,Age_33_50,0.0,True,No Expense
3273,3518_01,Earth,True,G/566/S,TRAPPIST-1e,26.0,,0.0,0.0,0.0,0.0,0.0,Julion Hunterton,True,True,1,G,S,False,True,False,False,False,False,Age_26-32,0.0,True,No Expense
3274,3519_01,Earth,False,G/577/P,TRAPPIST-1e,16.0,False,0.0,0.0,722.0,0.0,1.0,Gerly Swanardy,True,False,3,G,P,False,True,False,False,False,False,Age_0-18,723.0,False,Medium Expense
3275,3519_02,Earth,True,G/577/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Kenny Swanardy,True,False,3,G,P,False,True,False,False,False,False,Age_0-12,0.0,True,No Expense
3276,3519_03,Earth,True,G/577/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Gracia Swanardy,True,False,3,G,P,False,True,False,False,False,False,Age_0-12,0.0,True,No Expense
3277,3520_01,,False,G/578/P,TRAPPIST-1e,26.0,False,0.0,597.0,0.0,0.0,212.0,Lesley Wartyson,False,False,2,G,P,False,True,False,False,False,False,Age_26-32,809.0,False,Medium Expense
3278,3520_02,Earth,True,np.nan/np.nan/np.nan,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Lyny Wartyson,True,False,2,F,S,False,True,False,False,False,False,Age_0-18,0.0,True,No Expense
3279,3521_01,Europa,True,np.nan/np.nan/np.nan,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Minoton Radisiouss,True,False,2,F,S,False,True,False,False,False,False,Age_19-25,0.0,True,No Expense
3280,3521_02,Europa,True,B/135/S,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,Atrinon Radisiouss,True,False,2,B,S,True,False,False,False,False,False,age_50+,0.0,True,No Expense
3281,3523_01,,True,F/664/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Frohs Tité,True,True,1,F,S,False,False,True,False,False,False,Age_19-25,0.0,True,No Expense
3282,3525_01,Mars,True,F/727/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Honda Shrie,True,True,1,F,P,False,False,True,False,False,False,Age_33_50,0.0,True,No Expense
3283,3527_01,Mars,False,F/729/P,TRAPPIST-1e,18.0,True,733.0,0.0,688.0,1.0,0.0,Cindee Terte,False,True,1,F,P,False,False,True,False,False,False,Age_0-18,1422.0,False,Medium Expense
3284,3528_01,Earth,False,F/666/S,TRAPPIST-1e,23.0,False,1.0,0.0,778.0,8.0,,Bryany Rocknight,True,True,1,F,S,False,False,True,False,False,False,Age_19-25,787.0,False,Medium Expense
3285,3530_01,Earth,True,G/568/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Besse Whitez,True,True,1,G,S,False,True,False,False,False,False,Age_0-18,0.0,True,No Expense
3286,3531_01,Mars,False,F/731/P,55 Cancri e,28.0,False,809.0,0.0,31.0,733.0,0.0,Chtios Erflé,False,False,2,F,P,False,False,True,False,False,False,Age_26-32,1573.0,False,High Expense
3287,3531_02,Mars,True,F/731/P,TRAPPIST-1e,45.0,,,0.0,0.0,0.0,0.0,Cinda Erflé,True,False,2,F,P,False,False,True,False,False,False,Age_33_50,0.0,True,No Expense
3288,3533_01,Mars,False,E/211/P,TRAPPIST-1e,18.0,False,1749.0,50.0,280.0,2.0,0.0,Coakey Buthe,False,True,1,E,P,True,False,False,False,False,False,Age_0-18,2081.0,False,High Expense
3289,3534_01,Earth,False,F/732/P,TRAPPIST-1e,23.0,False,0.0,30.0,0.0,106.0,566.0,Melia Scottney,False,True,1,F,P,False,False,True,False,False,False,Age_19-25,702.0,False,Low Expense
3290,3535_01,Mars,False,np.nan/np.nan/np.nan,TRAPPIST-1e,36.0,False,1304.0,0.0,7.0,18.0,0.0,Clow Porki,False,False,2,F,S,False,True,False,False,False,False,Age_33_50,1329.0,False,Medium Expense
3291,3535_02,Mars,True,F/668/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Grake Porki,True,False,2,F,S,False,False,True,False,False,False,Age_19-25,0.0,True,No Expense
3292,3536_01,Europa,True,A/40/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Zosmas Ineedeve,True,True,1,A,S,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
3293,3537_01,Earth,False,F/733/P,55 Cancri e,29.0,False,0.0,10.0,0.0,0.0,715.0,Adriet Drakeekss,False,True,1,F,P,False,False,True,False,False,False,Age_26-32,725.0,False,Medium Expense
3294,3539_01,Earth,False,E/239/S,TRAPPIST-1e,31.0,False,1.0,110.0,274.0,27.0,376.0,Olly Edwartizman,False,True,1,E,S,True,False,False,False,False,False,Age_26-32,788.0,False,Medium Expense
3295,3540_01,Earth,True,G/579/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Leonyl Buchansen,True,True,1,G,P,False,True,False,False,False,False,Age_0-18,0.0,True,No Expense
3296,3542_01,Mars,True,F/669/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Beres Derry,True,True,1,F,S,False,False,True,False,False,False,Age_26-32,0.0,True,No Expense
3297,3543_01,Europa,False,C/116/P,TRAPPIST-1e,39.0,False,0.0,2804.0,0.0,130.0,139.0,Astrark Holatirint,True,False,3,C,P,True,False,False,False,False,False,Age_33_50,3073.0,False,High Expense
3298,3543_02,Europa,True,C/116/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Furudra Holatirint,True,False,3,C,P,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
3299,3543_03,Europa,True,C/116/P,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Elerops Holatirint,True,False,3,C,P,True,False,False,False,False,False,age_50+,0.0,True,No Expense
3300,3546_01,Earth,False,F/672/S,TRAPPIST-1e,36.0,False,0.0,10.0,0.0,0.0,,Alendy Llonovancis,False,True,1,F,S,False,False,True,False,False,False,Age_33_50,10.0,False,Low Expense
3301,3547_01,Mars,False,D/112/S,55 Cancri e,21.0,False,1099.0,,1820.0,0.0,0.0,Smarve Canie,False,True,1,D,S,True,False,False,False,False,False,Age_19-25,2919.0,False,High Expense
3302,3548_01,Earth,False,G/580/P,TRAPPIST-1e,48.0,False,0.0,1794.0,0.0,0.0,5.0,Daley Haynardy,True,True,1,G,P,False,True,False,False,False,False,Age_33_50,1799.0,False,High Expense
3303,3550_01,Earth,True,G/570/S,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Monard Delazarson,False,False,3,G,S,False,True,False,False,False,False,age_50+,0.0,True,No Expense
3304,3550_02,Earth,True,G/570/S,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,Jaye Delazarson,False,False,3,G,S,False,True,False,False,False,False,Age_0-12,0.0,True,No Expense
3305,3550_03,Earth,True,G/570/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Celina Carvis,False,False,3,G,S,False,True,False,False,False,False,Age_19-25,0.0,True,No Expense
3306,3552_01,Europa,False,B/136/S,55 Cancri e,50.0,False,4.0,217.0,0.0,2581.0,436.0,Kitauon Castery,False,False,2,B,S,True,False,False,False,False,False,Age_33_50,3238.0,False,High Expense
3307,3552_02,Europa,True,B/136/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Canonon Castery,True,False,2,B,S,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
3308,3553_01,Mars,False,np.nan/np.nan/np.nan,TRAPPIST-1e,28.0,False,3.0,0.0,0.0,327.0,2054.0,Wafox Maie,False,True,1,F,S,False,True,False,False,False,False,Age_26-32,2384.0,False,High Expense
3309,3555_01,Earth,False,F/735/P,TRAPPIST-1e,28.0,False,766.0,0.0,1.0,258.0,26.0,Gwendy Sykess,True,True,1,F,P,False,False,True,False,False,False,Age_26-32,1051.0,False,Medium Expense
3310,3556_01,Earth,True,G/572/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Natha Clinantones,True,True,1,G,S,False,True,False,False,False,False,Age_0-18,0.0,True,No Expense
3311,3558_01,Mars,False,D/115/P,TRAPPIST-1e,37.0,False,78.0,0.0,0.0,2948.0,0.0,Row Manie,False,False,2,D,P,True,False,False,False,False,False,Age_33_50,3026.0,False,High Expense
3312,3558_02,Mars,True,F/737/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Rose Manie,True,False,2,F,P,False,False,True,False,False,False,Age_19-25,0.0,True,No Expense
3313,3559_01,Mars,False,D/116/P,TRAPPIST-1e,27.0,False,249.0,0.0,65.0,812.0,55.0,Sug Jaflé,False,True,1,D,P,True,False,False,False,False,False,Age_26-32,1181.0,False,Medium Expense
3314,3560_01,Mars,False,D/117/P,PSO J318.5-22,37.0,False,3.0,0.0,800.0,76.0,0.0,Weessh Chité,True,True,1,D,P,True,False,False,False,False,False,Age_33_50,879.0,False,Medium Expense
3315,3561_01,Mars,True,F/738/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Skies Oncy,True,False,2,F,P,False,False,True,False,False,False,Age_33_50,0.0,True,No Expense
3316,3561_02,Mars,False,D/118/P,TRAPPIST-1e,17.0,False,1617.0,0.0,1777.0,0.0,0.0,Wase Stpie,True,False,2,D,P,True,False,False,False,False,False,Age_0-18,3394.0,False,High Expense
3317,3562_01,Mars,False,E/212/P,55 Cancri e,21.0,False,2581.0,354.0,1158.0,139.0,548.0,Cole Nad,False,False,2,E,P,True,False,False,False,False,False,Age_19-25,4780.0,False,High Expense
3318,3562_02,Mars,False,D/119/P,55 Cancri e,55.0,False,14.0,0.0,0.0,3778.0,1.0,Mats Nad,False,False,2,D,P,True,False,False,False,False,False,age_50+,3793.0,False,High Expense
3319,3563_01,Earth,True,G/581/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Genee Williotters,True,True,1,G,P,False,True,False,False,False,False,Age_0-18,0.0,True,No Expense
3320,3564_01,Earth,True,G/582/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Leene Kaufmaneyes,False,True,1,G,P,False,True,False,False,False,False,Age_19-25,0.0,True,No Expense
3321,3565_01,Earth,True,G/583/P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Vandan,True,True,1,G,P,False,True,False,False,False,False,Age_26-32,0.0,True,No Expense
3322,3566_01,Earth,False,G/573/S,55 Cancri e,19.0,False,0.0,336.0,508.0,1.0,0.0,Eriey Bartez,True,True,1,G,S,False,True,False,False,False,False,Age_19-25,845.0,False,Medium Expense
3323,3567_01,Earth,False,F/739/P,TRAPPIST-1e,20.0,False,0.0,0.0,2687.0,35.0,340.0,Toniel Hestes,False,True,1,F,P,False,False,True,False,False,False,Age_19-25,3062.0,False,High Expense
3324,3568_01,Earth,False,F/740/P,TRAPPIST-1e,14.0,False,30.0,59.0,0.0,572.0,0.0,Emmax Parklaney,False,True,1,F,P,False,False,True,False,False,False,Age_0-18,661.0,False,Low Expense
3325,3569_01,Mars,True,F/741/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Prah Bine,True,True,1,F,P,False,False,True,False,False,False,Age_19-25,0.0,True,No Expense
3326,3570_01,,False,G/574/S,PSO J318.5-22,15.0,False,85.0,373.0,160.0,5.0,0.0,Reney Balley,True,True,1,G,S,False,True,False,False,False,False,Age_0-18,623.0,False,Low Expense
3327,3572_01,Earth,False,G/584/P,TRAPPIST-1e,25.0,False,19.0,0.0,0.0,1679.0,0.0,Coren Bucknersony,False,True,1,G,P,False,True,False,False,False,False,Age_19-25,1698.0,False,High Expense
3328,3573_01,Earth,False,F/673/S,PSO J318.5-22,24.0,False,0.0,33.0,0.0,84.0,1062.0,Luzel Garnettiz,False,True,1,F,S,False,False,True,False,False,False,Age_19-25,1179.0,False,Medium Expense
3329,3576_01,Earth,False,F/742/P,TRAPPIST-1e,22.0,False,0.0,4.0,0.0,0.0,1267.0,Ela Brenney,True,True,1,F,P,False,False,True,False,False,False,Age_19-25,1271.0,False,Medium Expense
3330,3577_01,Mars,False,F/743/P,TRAPPIST-1e,26.0,False,1178.0,7.0,0.0,7.0,0.0,Pot Apie,False,True,1,F,P,False,False,True,False,False,False,Age_26-32,1192.0,False,Medium Expense
3331,3578_01,Mars,True,np.nan/np.nan/np.nan,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Clers Hac,True,True,1,F,S,False,True,False,False,False,False,Age_19-25,0.0,True,No Expense
3332,3579_01,Earth,False,F/675/S,PSO J318.5-22,20.0,False,0.0,0.0,1.0,0.0,2260.0,Joycey Cartez,False,True,1,F,S,False,False,True,False,False,False,Age_19-25,2261.0,False,High Expense
3333,3582_01,Earth,False,G/585/P,TRAPPIST-1e,53.0,False,323.0,120.0,14.0,450.0,0.0,Leria Mcgoway,True,True,1,G,P,False,True,False,False,False,False,age_50+,907.0,False,Medium Expense
3334,3584_01,Earth,False,F/676/S,TRAPPIST-1e,55.0,False,42.0,4.0,1215.0,0.0,3.0,Gayla Leonzaley,True,True,1,F,S,False,False,True,False,False,False,age_50+,1264.0,False,Medium Expense
3335,3586_01,Earth,False,G/586/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,739.0,29.0,Garry Birds,False,True,1,G,P,False,True,False,False,False,False,Age_19-25,768.0,False,Medium Expense
3336,3588_01,Mars,False,D/120/P,TRAPPIST-1e,35.0,False,576.0,0.0,459.0,22.0,0.0,Frunad Concy,False,False,2,D,P,True,False,False,False,False,False,Age_33_50,1057.0,False,Medium Expense
3337,3588_02,Mars,False,D/120/P,TRAPPIST-1e,40.0,False,787.0,0.0,88.0,0.0,0.0,Terry Concy,False,False,2,D,P,True,False,False,False,False,False,Age_33_50,875.0,False,Medium Expense
3338,3591_01,Earth,False,E/214/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1609.0,Elenay Serraynardy,False,True,1,E,P,True,False,False,False,False,False,Age_19-25,1609.0,False,High Expense
3339,3592_01,Mars,False,D/121/P,PSO J318.5-22,22.0,False,193.0,1.0,640.0,15.0,30.0,Ungles Prité,True,False,2,D,P,True,False,False,False,False,False,Age_19-25,879.0,False,Medium Expense
3340,3592_02,Mars,False,E/215/P,TRAPPIST-1e,21.0,False,354.0,113.0,,487.0,0.0,Book Nanie,False,False,2,E,P,True,False,False,False,False,False,Age_19-25,954.0,False,Medium Expense
3341,3594_01,Earth,True,G/588/P,PSO J318.5-22,64.0,False,0.0,0.0,0.0,0.0,0.0,Amyra Kirks,True,True,1,G,P,False,True,False,False,False,False,age_50+,0.0,True,No Expense
3342,3595_01,Europa,True,B/139/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Shamark Modomel,True,True,1,B,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
3343,3596_01,Mars,False,F/745/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Sweal Erry,True,True,1,F,P,False,False,True,False,False,False,Age_0-12,0.0,True,No Expense
3344,3597_01,Earth,False,G/589/P,TRAPPIST-1e,25.0,False,0.0,813.0,89.0,12.0,0.0,Loise Parrett,False,True,1,G,P,False,True,False,False,False,False,Age_19-25,914.0,False,Medium Expense
3345,3598_01,Earth,False,np.nan/np.nan/np.nan,55 Cancri e,19.0,False,616.0,0.0,46.0,0.0,14.0,Dony Olivasquez,False,True,1,F,S,False,True,False,False,False,False,Age_19-25,676.0,False,Low Expense
3346,3600_01,Earth,True,G/580/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Anda Lardy,True,True,1,G,S,False,True,False,False,False,False,Age_19-25,0.0,True,No Expense
3347,3602_01,Mars,,F/678/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Dakes Vicke,True,True,1,F,S,False,False,True,False,False,False,Age_0-12,0.0,True,No Expense
3348,3605_01,Earth,True,G/592/P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Joyces Alldson,True,True,1,G,P,False,True,False,False,False,False,Age_26-32,0.0,True,No Expense
3349,3606_01,Earth,True,G/593/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Blance Daughttley,False,True,1,G,P,False,True,False,False,False,False,Age_33_50,0.0,True,No Expense
3350,3607_01,Mars,True,F/747/P,,31.0,False,0.0,0.0,0.0,0.0,0.0,Komos Dal,True,True,1,F,P,False,False,True,False,False,False,Age_26-32,0.0,True,No Expense
3351,3608_01,Europa,True,D/122/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Zosmas Mormonized,True,False,3,D,P,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
3352,3608_02,Europa,True,D/122/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Alhail Mormonized,True,False,3,D,P,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
3353,3608_03,Europa,,D/122/P,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,Skyrmak Mormonized,True,False,3,D,P,True,False,False,False,False,False,age_50+,0.0,True,No Expense
3354,3609_01,Europa,False,C/118/P,55 Cancri e,28.0,False,5.0,2052.0,0.0,3340.0,,Grumak Fralledic,False,False,4,C,P,True,False,False,False,False,False,Age_26-32,5397.0,False,High Expense
3355,3609_02,Europa,False,C/118/P,TRAPPIST-1e,27.0,False,0.0,325.0,0.0,8.0,1622.0,Mesaton Fralledic,False,False,4,C,P,True,False,False,False,False,False,Age_26-32,1955.0,False,High Expense
3356,3609_03,Europa,,C/118/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Eltais Fralledic,True,False,4,C,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
3357,3609_04,Europa,True,C/118/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Fomalik Fralledic,True,False,4,C,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
3358,3610_01,Earth,True,G/582/S,,17.0,False,0.0,0.0,0.0,0.0,0.0,Hencey Buckleinson,True,False,2,G,S,False,True,False,False,False,False,Age_0-18,0.0,True,No Expense
3359,3610_02,Earth,False,F/680/S,TRAPPIST-1e,36.0,False,5.0,,896.0,0.0,1.0,Darrie Buckleinson,True,False,2,F,S,False,False,True,False,False,False,Age_33_50,902.0,False,Medium Expense
